ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS,,,,,,,,
256,323971.63,7395950.39,355030802000061,3550308005106,2,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,"JOAO CATARIN MEZOMO,PROF-PS LAPA","QUEIROS FILHO,AV,313",PQ. DA LAPA,30224122,5319000,2082837.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/EMERGENCIA,0,,,,,,,,
257,326409.23,7383861.39,355030871000012,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,"JOSE SYLVIO DE CAMARGO,DR-PS (STO AMARO)","ADOLFO PINHEIRO,AV,805",SANTO AMARO,,,2752107.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/EMERGENCIA,0,,,,,,,,
258,356035.19,7397423.35,355030896000044,3550308005259,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,JULIO TUPY-PS,"SERRA DA QUEIMADA,R,800",PQ. GUAIANAZES,61351821,8431640,2069032.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/EMERGENCIA,0,,,,,,,,
259,333934.46,7398924.16,355030870000060,3550308005064,70,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 1,"LAURO RIBAS BRAGA,DR-PS (SANTANA)","VOLUNTARIOS DA PATRIA,R,943",SANTANA,62212022,2011000,2071495.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/EMERGENCIA,0,,,,,,,,
260,327767.55,7372443.58,355030830000051,3550308005284,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,"MARIA ANTONIETA FERREIRA DE BARROS,D-PS","ANTONIO FELIPE,R,180",JD. REIMBERG,,4845000,4050282.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/EMERGENCIA,0,,,,,,,,
261,322380.39,7410631.77,355030861000051,3550308005242,61,PERUS,1,PERUS,Norte,Norte 2,PERUS-PS,"JULIO DE OLIVEIRA,R,80",V FLAMENGO,39171242,5201070,4050169.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/EMERGENCIA,0,,,,,,,,
262,338865.20,7398413.24,355030889000005,3550308005035,89,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,V MARIA BAIXA-PS,"HUGO BRANDI,ENG,PCA,15",PQ. NOVO MUNDO,69544536,2168050,2075407.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/EMERGENCIA,0,,,,,,,,
263,327547.10,7401193.36,355030829000016,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,VINTE E UM DE JUNHO-PS (FREGUESIA DO O),"JOAO PAULO I,AV,421",FREGUESIA DO O,39755866,2738000,2029189.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/EMERGENCIA,0,,,,,,,,
264,346797.13,7388180.26,355030876000327,3550308005157,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,BETINHO-SAE DST/AIDS,"VILANOVA ARTIGAS,ARQ,AV,515",JD SAPOPEMBA,67047095,3928240,2774755.000000,1,Municipal,43,SERVICO ATENDIMENTO ESPECIALIZADO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
265,321984.34,7392705.71,355030867000181,3550308005184,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,BUTANTA-SAE DST/AIDS,"CORIFEU DE AZEVEDO MARQUES,AV,3596",BUTANTA,37681523,,2786699.000000,1,Municipal,43,SERVICO ATENDIMENTO ESPECIALIZADO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
266,331249.24,7396671.67,355030869000010,3550308005027,69,SANTA CECILIA,9,SE,Centro,Centro,CAMPOS ELISEOS-SAE DST/AIDS,"ALBUQUERQUE LINS,R,40",SANTA CECILIA,38253766,,2786702.000000,1,Municipal,43,SERVICO ATENDIMENTO ESPECIALIZADO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
267,326196.53,7376772.16,355030823000169,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,CIDADE DUTRA - SAE DST/AIDS,"CRISTINA DE VASCONCELOS CECCATO,R,109",CIDADE DUTRA,56668301,4809080,4049802.000000,1,Municipal,43,SERVICO ATENDIMENTO ESPECIALIZADO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
268,349833.26,7394327.60,355030824000108,3550308005203,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,CIDADE LIDER II-SAE DST/AIDS,"MEDIO IGUACU,R,86",CIDADE LIDER,67480255,8285130,2752115.000000,1,Municipal,43,SERVICO ATENDIMENTO ESPECIALIZADO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
269,346307.35,7398892.05,355030864000090,3550308005142,64,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,FIDELIS RIBEIRO- SAE DST/AIDS,"PEIXOTO,R,100",V BUENOS AYRES,66210217,3627010,2752123.000000,1,Municipal,43,SERVICO ATENDIMENTO ESPECIALIZADO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
270,318294.85,7384198.41,355030817000129,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JD MITSUTANI-SAE DST/AIDS,"XISTO TEUBER,FREI,R, 50",JD. MITSUTANI,58419020,5791080,2069644.000000,1,Municipal,43,SERVICO ATENDIMENTO ESPECIALIZADO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
271,335798.04,7390090.87,355030834000008,3550308005043,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,JOSE FRANCISCO DE ARAUJO-SAE DST/AIDS IPIRANGA,"VICENTE DA COSTA,R,289",IPIRANGA,2734592,,2752131.000000,1,Municipal,43,SERVICO ATENDIMENTO ESPECIALIZADO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
272,333595.46,7401672.73,355030870000111,3550308005065,70,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 1,MARCOS LOTEMBERG-SANTANA SAE DST/AIDS,"LUIS LUSTOSA DA SILVA,DR,R,339",MANDAQUI,69777739,2406040,2752158.000000,1,Municipal,43,SERVICO ATENDIMENTO ESPECIALIZADO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
273,343378.64,7395053.01,355030820000011,3550308005078,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,ARICANDUVA - URSI,"HAROLDO DALTRO,PCA,461",V  N. MANCHESTER,2954163,,9999931.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
274,330722.88,7380864.80,355030822000013,3550308005164,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,CIDADE ADEMAR - URSI,"LUIS VIVES,R,85",V JOANIZA,56217859,,9999932.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
275,334246.49,7404524.09,355030881000093,3550308005133,81,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 1,JACANA/TREMEMBE-URSI,"JOSE VICENTE,DR,R,280",TREMEMBE,62032489,,9999933.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
276,326309.21,7397570.87,355030848000107,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,LAPA - URSI,"ROMA,R,466",V ROMANA,36752464,,9999934.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
277,336252.23,7394030.98,355030853000041,3550308005018,53,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA - URSI,"MARIANA CRESPI, R,91",MOOCA,60963663,,9999935.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
278,329183.42,7394215.21,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,PINHEIROS - URSI,"ARNALDO,DR,AV,925",PACAEMBU,30851134,,9999936.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
279,325881.85,7382928.93,355030871000062,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-URSI,"PAULO EIRO,R,19/23",STO  AMARO,56875039,,9999937.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
280,331332.62,7396587.35,355030869000001,3550308005027,69,SANTA CECILIA,9,SE,Centro,Centro,SE- URSI,"VITORINO CARMILO,R,599",CAMPOS ELISEOS,38260096,,9999938.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
281,336079.74,7398396.54,355030886000029,3550308005031,86,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,VILA MARIA/VILA GUILHERME - URSI,"JOAO VENTURA BATISTA,R,615",V GUILHERME,69062685,,9999939.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
282,332058.29,7385863.82,355030877000121,3550308005094,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,VILA MARIANA - URSI,"CECI,AV,2235",PLANALTO PTA,2769719,,9999940.000000,1,Municipal,17,UNIDADE  DE REFERENCIA DE SAUDE DO IDOSO (URSI),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
283,349213.38,7395910.52,355030805000003,3550308005146,5,ARTUR ALVIM,21,PENHA,Leste,Leste 1,A E CARVALHO-UBS,"JAPANI,R,7",CID AE CARVALHO,62802373,8220130,2786729.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
284,328683.80,7400384.54,355030850000009,3550308005061,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,"ADELAIDE LOPES,D-UBS V. CAROLINA","CLAVASIO ALVES DA SILVA,AV,683",LIMAO,39368370,2722030,2786710.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
285,334159.04,7385720.40,355030827000060,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,AGUA FUNDA-UBS,"ROSA DE MORAIS,R,91",V  AGUA FUNDA,50736253,4055000,2064855.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
286,338737.34,7394266.68,355030801000122,3550308005039,1,AGUA RASA,25,MOOCA,Leste,Leste 1,AGUA RASA-UBS,"SERRA DE JAIRE,R,1480",AGUA RASA,66925307,3175001,2752166.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
287,332070.61,7370013.77,355030830000326,3550308005303,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,ALCINA PIMENTEL PIZA-UBS,"BELMIRA MARIN,D,AV,8855",ILHA DO BORORE,59742289,4846010,4049896.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
288,337144.73,7388711.36,355030834000136,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,ALMIRANTE DELAMARE - UBS,"MARIATH,ALM,R,62",V HELIOPOLIS,61628018,,3385264.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
289,320843.70,7405884.90,355030842000038,3550308005185,42,JARAGUA,2,PIRITUBA,Norte,Norte 2,ALPES DO JARAGUA-UBS,"LIMEIRAS,AL,DAS46",JARAGUA,39411169,,2091747.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
290,319179.45,7383753.18,355030817000257,3550308005237,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,ALTO DO UMUARAMA-UBS,"ODEMIS,R,468",JD UMUARAMA,55126614,5783180,2786745.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
291,320484.42,7378111.25,355030843000091,3550308005291,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,ALTO RIVIEIRA -UBS,"MARIO MAZAGAO,PROF,AV, 194",ALTO DA RIVIERA,58311372,4929080,2786737.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
292,332183.17,7381993.92,355030838000109,3550308005163,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,AMERICANOPOLIS-UBS,"CIDADE DE SANTOS,R,46",JABAQUARA,55621476,4336050,2030969.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
293,321075.53,7383574.79,355030819000181,3550308005230,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,ANTONIO B DE OLIVEIRA- UBS VILA PREL,TEREZA MAIA PINTO,VILA PREL,,,2789205.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
294,346843.91,7395131.98,355030805000139,3550308005149,5,ARTUR ALVIM,21,PENHA,Leste,Leste 1,"ANTONIO P FERREIRA VILA LOBOS,DR-UBS","COELHO DE CASTRO,R,95",V  NHOCUNE,67493521,3560030,2786753.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
295,331773.33,7393480.23,355030807000011,3550308005010,7,BELA VISTA,9,SE,Centro,Centro,ARMANDO DARIENZO-UBS N. SRA DO BRASIL,"ULISSES PARANHOS,R,46",MORRO DOS INGLESES,32844601,1330020,2788144.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
296,357242.43,7399449.75,355030836000299,3550308005249,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,"ATUALPA GIRAO RABELO,DR-UBS","ILHA DO ARVOREDO,R,10",V  MORGADOURO,69632635,,9999928.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
297,329011.77,7403377.74,355030811000110,3550308005121,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,"AUGUSTO L A GALVAO,DR- V. SOUZA-UBS","JOAQUINA MARIA SANTOS,R,198",V RICA,38518235,2860110,2786761.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
298,357768.30,7391154.28,355030825000196,3550308005270,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,BARRO BRANCO-UBS,"EDUARDO REUTER,R,678",COHAB BARRO BRANCO II,69648826,,2786788.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
299,337185.25,7396102.03,355030808000008,3550308005016,8,BELEM,25,MOOCA,Leste,Leste 1,BELENZINHO MARCUS WOLOSKER-UBS,"CELSO GARCIA,AV,1749",CHACARA TATUAPE,62925687,3015000,2752174.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
300,334312.77,7389401.05,355030890000089,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,BOSQUE DA SAUDE-UBS,"JOAO BATISTUSSI,R,55",CONJ DOS BANCARIOS,55712682,4121100,2786796.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
301,327165.45,7403320.91,355030811000127,3550308005120,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,BRASILANDIA-UBS,"PARAPUA,R,1646",V AUREA,39213830,2771001,2786818.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
302,348374.46,7398380.67,355030864000049,3550308005143,64,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,BURGO PAULISTA-UBS,JOSE SILVA ALCANTARA FILHO,PONTE RASA,62800080,3680000,2752190.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
303,322985.46,7391545.58,355030812000079,3550308005180,12,BUTANTA,10,BUTANTA,Oeste,Oeste,BUTANTA SAMUEL BARNSLEY PESSOA-UBS,"CABRAL DE MENEZES,R,51",V GOMES,38158591,5590050,2786826.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
304,334291.36,7392513.52,355030849000072,3550308005007,49,LIBERDADE,9,SE,Centro,Centro,CAMBUCI-UBS,"LACERDA FRANCO,AV,791",SE,32093304,1536000,2786834.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
305,327962.40,7380767.74,355030816000010,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,CAMPO GRANDE - UBS,"ARNALDO MAGNICARO,R,1254",JURUBATUBA,56341643,,9999941.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
306,320046.01,7384879.84,355030817000015,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CAMPO LIMPO-UBS,"JORGE OZI,R,211",JD. MARIA VIRGINIA,58411871,5767450,2786842.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
307,318782.38,7385160.03,355030817000050,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CAMPO LIMPO-UBS FRANCISCO S. SOBRINHO,"JOVIANO PACHECO AGUIAR,DR,R,255",CAMPO LIMPO,58412654,5788290,2774763.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
308,344652.30,7399691.03,355030818000001,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,CANGAIBA-UBS DR. CARLOS GENTILE MELO,"CANGAIBA,AV,3722",CANGAIBA,66216523,3711001,2752204.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
309,319127.14,7380834.93,355030819000016,3550308005232,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,CAPAO REDONDO-UBS,"SANTANA,COM,AV,774",JD. BOA ESPERANCA,58732928,5866000,2786850.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
310,335523.69,7399704.15,355030886000033,3550308005031,86,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,CARANDIRU-UBS,"JOSE PEREIRA JORGE,R,305",CARANDIRU,62224144,2067020,2068079.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
311,357528.28,7390585.28,355030825000084,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CARLOS GENTILE DE MELO-UBS,"TEXTEIS,DOS,AV,3765",CIDADE TIRADENTES,69648081,8490600,4050347.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
312,348608.38,7398503.57,355030864000081,3550308005141,64,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,"CARLOS OLIVALDO DE S LOPES MUNIZ,DR-UBS","BARTOLOMEU SOARES,R,16",ALTO DA  PONTE RASA,61411744,,2064820.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
313,330018.41,7401296.28,355030821000111,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,CASA VERDE ALTA-UBS,"LAVINIO SALLES ARCURI,R,120",CASA VERDE ALTA,38588592,2564000,2786869.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
314,330485.11,7399654.43,355030821000038,3550308005030,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,CASA VERDE-UBS,"VICHY,R,468",CASA VERDE BAIXA,39660247,2522100,2027682.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
315,356691.95,7391545.43,355030825000044,3550308005268,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CASTRO ALVES-UBS,"CADERNO DE VIAGEM,R,55",CASTRO ALVES,62820320,,4050177.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
316,355192.08,7389902.07,355030833000213,3550308005276,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,CDHU PALANQUE - UBS,"PONTE DA AMIZADE,R,2",JD PALANQUE,67353820,,3219887.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
317,357600.46,7393139.35,355030831000124,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,"CELSO AUGUSTO DANIEL,PREF-UBS","JORGE MARACCINI PONFILIO,R,S/N",CONJ.HAB.JUCEL.KUBIT,65567997,8465050,3002926.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
318,323704.06,7400760.05,355030863000032,3550308005310,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,CHAC INGLESA-UBS,"LIGACAO,DA,R,95",CHACARA INGLESA,38345985,5142120,2786885.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
319,321839.36,7381022.79,355030846000030,3550308005223,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,CHAC SANTANA-UBS,"BALTAZAR DE SA,R,383",CHACARA SANTANA,55146448,5831000,4050053.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
320,326671.36,7385114.08,355030871000018,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,CHAC STO ANTONIO-UBS,"ALEXANDRE DUMAS,R,719",CHACARA STO ANTONIO,,,2765993.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
321,317155.15,7378344.01,355030843000040,3550308005293,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,CHACARA STA MARIA-UBS,"CICLADES,R,250",CHACARA SANTA MARIA,58335262,5876040,3049213.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
322,332770.51,7400791.29,355030870000067,3550308005065,70,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 1,CHORA MENINO-UBS,"COPACABANA,R,185",SANTA TEREZINHA,69501451,2461000,2027666.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
323,332692.08,7378965.30,355030822000264,3550308005165,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,CIDADE JULIA-UBS,"PASCOAL GRIECO,R,366",CIDADE JULIA,56236669,4421150,2786893.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
324,360454.32,7399922.84,355030836000244,3550308005255,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CIDADE KEMEL-UBS,"KEMEL ADDAS,AV,1031",CIDADE KEMEL,69632346,,2057131.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
325,350444.70,7394296.87,355030824000120,3550308005203,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,CIDADE LIDER I-UBS,"FRANCISCO MUNHOZ F,DR,AV,379",CIDADE LIDER,67480035,8280000,2786907.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
326,353618.01,7399846.81,355030874000136,3550308005197,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,CIDADE NOVA SAO MIGUEL-UBS,"MOACIR D. ITAPICURU,1008",CIDADE NOVA S MIGUEL,61513560,8042290,2786915.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
327,346335.18,7396179.51,355030891000088,3550308005147,91,VILA MATILDE,21,PENHA,Leste,Leste 1,CIDADE PATRIARCA-UBS,"FREDERICO BROTERO,DR,R,22",JD TRIANA,69581488,3552080,2786923.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
328,350775.64,7400237.11,355030887000001,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,CIDADE PEDRO JOSE NUNES-UBS,"JOSE BARGAS,R,143",JD. PEDRO JOSE NUNES,62975453,8061240,2046962.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
